airline,airlineID,sourceAirport,sourceAirportID,destAirport,destAirportID,codeshare,stops,equipment,distance
CA,751,TNA,4108,CSX,3371,Y,0,738,1033.7967422501258
CA,751,TNA,4108,CTU,3395,,0,320,1409.9498649266504
CA,751,TNA,4108,DLC,3404,Y,0,CR2,445.7890748751282
CA,751,TNA,4108,FOC,3385,Y,0,CR2,1236.349717141354
CA,751,TNA,4108,HET,6345,Y,0,738,644.1533689786304
CA,751,TNA,4108,HGH,3386,Y,0,738,794.8754717417676
CA,751,TNA,4108,HRB,3400,Y,0,738,1231.4718711035957
CA,751,TNA,4108,ICN,3930,Y,0,738,820.8337347408085
CA,751,TNA,4108,KHN,3384,Y,0,733,897.1216035606714
CA,751,TNA,4108,KIX,3992,Y,0,738,1648.7811146562951
CA,751,TNA,4108,KMG,3382,Y,0,738,1883.4802656945749
CA,751,TNA,4108,KWE,3394,Y,0,738,1510.304551598697
CA,751,TNA,4108,LHW,3378,Y,0,738,1211.9203431955648
CA,751,TNA,4108,PEK,3364,Y,0,738,362.5530858957341
CA,751,TNA,4108,SHA,3391,Y,0,738,734.7503665913757
CA,751,TNA,4108,SHE,4144,Y,0,738,757.2410116420772
CA,751,TNA,4108,SZX,3374,Y,0,738,1614.4284508448006
CA,751,TNA,4108,TYN,3369,Y,0,CR7 CR2,417.6451522828136
CA,751,TNA,4108,URC,3399,Y,0,738,2621.992877958656
CA,751,TNA,4108,WNZ,6392,Y,0,738,1051.3520594374472
CA,751,TNA,4108,WUH,3376,Y,0,738,730.1456128126849
CA,751,TNA,4108,XIY,3379,Y,0,738,809.992000239969
CA,751,TNA,4108,XMN,3383,Y,0,CR2 738,1371.9171350766924
CA,751,TNA,4108,YNT,3392,Y,0,CR2 738,373.3496508258372
CA,751,TPE,2276,CKG,3393,,0,M90 738,1528.6712321052905
CA,751,TPE,2276,CTU,3395,,0,332 330,1804.065325918582
CA,751,TPE,2276,HET,6345,,0,321,1958.396766299387
CA,751,TPE,2276,HGH,3386,,0,321 332 M90 744,578.227631660663
CA,751,TPE,2276,PEK,3364,,0,333 77W 744,1723.3920361163061
CA,751,TPE,2276,PVG,3406,,0,744 340 77W,676.8001661591188
CA,751,TPE,2276,WNZ,6392,,0,319,317.45378910747183
CA,751,TSA,2275,SHA,3391,,0,333 738,681.7866070628403
CA,751,TSA,2275,TSN,3368,,0,738,1611.7433951810563
CA,751,TSN,3368,BAV,6346,Y,0,CR7,647.201795539542
CA,751,TSN,3368,CAN,3370,,0,738,1790.5622633321893
CA,751,TSN,3368,CGO,3375,Y,0,738,599.4559788743304
CA,751,TSN,3368,CKG,3393,,0,737,1432.3295344844062
CA,751,TSN,3368,CSX,3371,,0,738 737,1274.0840432810537
CA,751,TSN,3368,CTU,3395,,0,738,1545.5946911038232
CA,751,TSN,3368,DLC,3404,,0,738,362.50341345542677
CA,751,TSN,3368,HAK,4120,,0,738,2233.530743431901
CA,751,TSN,3368,HET,6345,Y,0,738,508.01198197300033
CA,751,TSN,3368,HKG,3077,,0,738,1897.9237892831932
CA,751,TSN,3368,HRB,3400,,0,738,1027.000352118981
CA,751,TSN,3368,ICN,3930,,0,738,815.2158606098094
CA,751,TSN,3368,KMG,3382,,0,738,2062.0155721873703
CA,751,TSN,3368,SHA,3391,,0,738,952.8186611032573
CA,751,TSN,3368,SZX,3374,,0,738,1863.401987181477
CA,751,TSN,3368,TAO,3390,Y,0,738 CR7,414.66558619199446
CA,751,TSN,3368,TSA,2275,,0,738,1611.7433951810563
CA,751,TSN,3368,XIY,3379,,0,738,924.6394547008025
CA,751,TSN,3368,XMN,3383,,0,738,1622.929121032156
CA,751,TSN,3368,YCU,6430,,0,738 737,715.2753582314348
CA,751,TXN,6387,PEK,3364,,0,738,1160.491372621009
CA,751,TYN,3369,BAV,6346,Y,0,CR7,386.36486140301076
CA,751,TYN,3369,CTU,3395,,0,321,1127.3578424166913
CA,751,TYN,3369,DLC,3404,,0,738,788.3899155573179
CA,751,TYN,3369,DSN,6434,Y,0,CR2,308.74446134730016
CA,751,TYN,3369,HRB,3400,Y,0,320,1427.2981525569871
CA,751,TYN,3369,KMG,3382,Y,0,320,1678.1085909792885
CA,751,TYN,3369,LHW,3378,Y,0,738,809.8895221252059
CA,751,TYN,3369,MFM,3121,,0,320 319,1736.7950818546763
CA,751,TYN,3369,NKG,3388,Y,0,738,877.1834213427496
CA,751,TYN,3369,PEK,3364,,0,738,429.4808464288646
CA,751,TYN,3369,SHE,4144,Y,0,320,1023.6800406850958
CA,751,TYN,3369,SYX,4030,,0,738,2184.588606153809
CA,751,TYN,3369,SZX,3374,,0,738,1683.6865945903198
CA,751,TYN,3369,TAO,3390,Y,0,738,707.017818270202
CA,751,TYN,3369,TNA,4108,Y,0,CR7 CR2,417.6451522828136
CA,751,TYN,3369,URC,3399,Y,0,738,2214.3857917753658
CA,751,ULN,3380,PEK,3364,,0,738,1165.4720350268315
CA,751,URC,3399,CGO,3375,Y,0,320,2485.613713390218
CA,751,URC,3399,CKG,3393,,0,737,2313.1532472978115
CA,751,URC,3399,CTU,3395,,0,320,2071.4970248104223
CA,751,URC,3399,HTN,3398,,0,738,997.8822900667127
CA,751,URC,3399,KHG,3397,,0,738,1065.9695594776233
CA,751,URC,3399,LHW,3378,Y,0,738,1594.3441714830503
CA,751,URC,3399,PEK,3364,,0,738 772 321,2430.0574194934675
CA,751,URC,3399,TNA,4108,Y,0,738,2621.992877958656
CA,751,URC,3399,TYN,3369,Y,0,738,2214.3857917753658
CA,751,URC,3399,XIY,3379,,0,738 320,2105.230272825541
CA,751,URC,3399,YCU,6430,,0,320,2234.1815361560307
CA,751,UYN,6368,CTU,3395,,0,319,1007.599694969751
CA,751,WNZ,6392,CAN,3370,Y,0,738 320,908.3454751735452
CA,751,WNZ,6392,CKG,3393,,0,319,1398.002794754886
CA,751,WNZ,6392,CTU,3395,,0,320,1665.0402684344454
CA,751,WNZ,6392,KMG,3382,,0,738,1808.853291091867
CA,751,WNZ,6392,KWE,3394,,0,319,1396.8921405571707
CA,751,WNZ,6392,PEK,3364,,0,320 738 319,1408.5352860501146
CA,751,WNZ,6392,PVG,3406,,0,319 320,370.92966242850736
CA,751,WNZ,6392,SHE,4144,,0,320,1545.0179900118612
CA,751,WNZ,6392,SYX,4030,,0,320,1582.7051832990642
CA,751,WNZ,6392,SZX,3374,Y,0,738,918.8499606676974
CA,751,WNZ,6392,TAO,3390,Y,0,738,929.9979998960484
CA,751,WNZ,6392,TNA,4108,Y,0,738,1051.3520594374472
CA,751,WNZ,6392,TPE,2276,,0,319,317.45378910747183
CA,751,WNZ,6392,XIY,3379,,0,320,1359.675077668475
CA,751,WNZ,6392,ZUH,6355,Y,0,738,999.1361279017763
CA,751,WUA,6955,PEK,3364,,0,738,834.5078680495137
CA,751,WUH,3376,CAN,3370,,0,738,826.7857025002769
CA,751,WUH,3376,CGQ,4380,Y,0,738,1781.1957802145341
CA,751,WUH,3376,CKG,3393,Y,0,738,736.1594957773094
CA,751,WUH,3376,CNX,3931,,0,320,2034.167344176206
CA,751,WUH,3376,CTU,3395,,0,320,981.1806715093186
CA,751,WUH,3376,HET,6345,,0,320,1139.7817968178995
CA,751,WUH,3376,HKG,3077,,0,320,942.8149236741967
CA,751,WUH,3376,KMG,3382,Y,0,738,1274.3435987457135
CA,751,WUH,3376,KWE,3394,Y,0,738,862.8535950305077
CA,751,WUH,3376,MFM,3121,,0,320,962.0289467205065
CA,751,WUH,3376,NNG,3373,Y,0,738,1088.4979407839191
CA,751,WUH,3376,PEK,3364,,0,320,1055.7747677693294
CA,751,WUH,3376,SHE,4144,Y,0,738,1464.1198253468956
CA,751,WUH,3376,SZX,3374,,0,320,906.4827238512352
CA,751,WUH,3376,TAO,3390,Y,0,738,835.246131153318
CA,751,WUH,3376,TNA,4108,Y,0,738,730.1456128126849
CA,751,WUH,3376,WUX,6390,Y,0,738,597.2375916747919
CA,751,WUH,3376,XMN,3383,,0,320,793.828564398117
CA,751,WUH,3376,XNN,6366,Y,0,320,1292.9533474467294
CA,751,WUH,3376,YNT,3392,,0,320,987.6118877193047
CA,751,WUS,6391,CAN,3370,Y,0,738,672.2703799692482
CA,751,WUS,6391,CKG,3393,Y,0,738,1129.7435924313024
CA,751,WUS,6391,TAO,3390,Y,0,738,978.1377785028167
CA,751,WUS,6391,XMN,3383,Y,0,738,351.371126974924
CA,751,WUX,6390,CAN,3370,,0,738,1142.3865756560222
CA,751,WUX,6390,CKG,3393,,0,738,1333.2201914222167
CA,751,WUX,6390,CTU,3395,Y,0,738,1572.1620467373673
CA,751,WUX,6390,DLC,3404,,0,738,836.844144636234
CA,751,WUX,6390,FOC,3385,Y,0,738,622.6563307661453
CA,751,WUX,6390,PEK,3364,,0,738,1015.409741426245
CA,751,WUX,6390,SHE,4144,Y,0,320 738,1160.394499910241
CA,751,WUX,6390,SYX,4030,Y,0,320,1837.554042332745
CA,751,WUX,6390,SZX,3374,,0,738,1182.0751306276945
CA,751,WUX,6390,WUH,3376,Y,0,738,597.2375916747919
CA,751,WUX,6390,XIY,3379,,0,738,1136.9171516492786
CA,751,WUX,6390,XMN,3383,Y,0,738,805.1062047669691
CA,751,WXN,6403,CAN,3370,,0,737,954.0365165696895
CA,751,XFN,6360,PEK,3364,,0,738,962.0634526720136
CA,751,XFN,6360,SZX,3374,Y,0,319,1068.1574057018038
CA,751,XIC,3396,CTU,3395,,0,319 320,334.8555541464881
CA,751,XIL,6350,PEK,3364,,0,738,429.56039041089366
CA,751,XIY,3379,CAN,3370,Y,0,738 320,1306.0099789547617
CA,751,XIY,3379,CKG,3393,,0,737,562.0029409151974
CA,751,XIY,3379,CTU,3395,,0,738,622.7660519319485
CA,751,XIY,3379,DLC,3404,,0,320 738,1244.232769770583
CA,751,XIY,3379,HGH,3386,,0,319 320,1192.5089231818226
CA,751,XIY,3379,HRB,3400,,0,737,1932.4884995411965
CA,751,XIY,3379,JDZ,6380,,0,320,976.7008167121372
CA,751,XIY,3379,KWE,3394,Y,0,738,898.9822837522016
CA,751,XIY,3379,KWL,3372,,0,738,1033.6678050188182
CA,751,XIY,3379,LHW,3378,Y,0,738,518.370000019096
CA,751,XIY,3379,NKG,3388,Y,0,738,988.1357534999469
CA,751,XIY,3379,NNG,3373,Y,0,320,1317.6255227048503
CA,751,XIY,3379,PEK,3364,,0,321 738 333,933.540731823583
CA,751,XIY,3379,PVG,3406,,0,321 320,1273.0826047789851
CA,751,XIY,3379,SHE,4144,Y,0,320,1514.6229573363105
CA,751,XIY,3379,SZX,3374,Y,0,320,1402.2873993640076
CA,751,XIY,3379,TAO,3390,Y,0,737 738,1072.4901186417776
CA,751,XIY,3379,TNA,4108,Y,0,738,809.992000239969
CA,751,XIY,3379,TSN,3368,,0,738,924.6394547008025
CA,751,XIY,3379,URC,3399,,0,738 320,2105.230272825541
CA,751,XIY,3379,WNZ,6392,,0,320,1359.675077668475
CA,751,XIY,3379,WUX,6390,,0,738,1136.9171516492786
CA,751,XIY,3379,XMN,3383,Y,0,738,1425.3290145384908
CA,751,XIY,3379,XNN,6366,,0,320,649.8016015044764
CA,751,XIY,3379,YNT,3392,Y,0,320,1181.830003672987
CA,751,XIY,3379,YTY,8876,Y,0,320,1037.6942454847617
CA,751,XMN,3383,CAN,3370,,0,320,507.0566095367031
CA,751,XMN,3383,CGK,3275,,0,738,3629.6602031789103
CA,751,XMN,3383,CGO,3375,Y,0,738,1183.8842845912955
CA,751,XMN,3383,CKG,3393,,0,738,1273.0426465559854
CA,751,XMN,3383,CSX,3371,Y,0,738,634.9914638143396
CA,751,XMN,3383,CTU,3395,,0,320,1548.8588644889758
CA,751,XMN,3383,HFE,3389,Y,0,738,808.699982550547
CA,751,XMN,3383,HGH,3386,Y,0,738,671.8880977110466
CA,751,XMN,3383,JDZ,6380,Y,0,738,541.4141090473784
CA,751,XMN,3383,JIU,6381,Y,0,737,594.9368954305801
CA,751,XMN,3383,JUZ,6382,Y,0,738,497.6002451616746
CA,751,XMN,3383,KMG,3382,Y,0,738,1534.3372232268882
CA,751,XMN,3383,KWE,3394,Y,0,737 738,1157.4241900234279
CA,751,XMN,3383,KWL,3372,Y,0,738,819.2790715878506
CA,751,XMN,3383,MFM,3121,,0,319 321,534.1027728047513
CA,751,XMN,3383,NKG,3388,,0,738,803.6022374820944
CA,751,XMN,3383,NNG,3373,Y,0,738,1036.954019209612
CA,751,XMN,3383,NRT,2279,Y,0,763,2468.252584598308
CA,751,XMN,3383,PEK,3364,,0,738 321,1733.528397074862
CA,751,XMN,3383,SYX,4030,Y,0,CR2,1137.6305049167095
CA,751,XMN,3383,SZX,3374,Y,0,320,488.19360733234305
CA,751,XMN,3383,TAO,3390,Y,0,738,1320.99035518162
CA,751,XMN,3383,TNA,4108,Y,0,738 CR2,1371.9171350766924
CA,751,XMN,3383,TSN,3368,,0,738,1622.929121032156
CA,751,XMN,3383,WUH,3376,,0,320,793.828564398117
CA,751,XMN,3383,WUS,6391,Y,0,738,351.371126974924
CA,751,XMN,3383,WUX,6390,Y,0,738,805.1062047669691
CA,751,XMN,3383,XIY,3379,Y,0,738,1425.3290145384908
CA,751,XMN,3383,YTY,8876,Y,0,320,905.1269799928124
CA,751,XMN,3383,ZUH,6355,Y,0,738,561.3796849894202
CA,751,XNN,6366,CGO,3375,,0,319,1090.0380098457472
CA,751,XNN,6366,CTU,3395,,0,320,684.5764467712169
CA,751,XNN,6366,PEK,3364,,0,738,1327.1698215411623
CA,751,XNN,6366,WUH,3376,Y,0,320,1292.9533474467294
CA,751,XNN,6366,XIY,3379,,0,320,649.8016015044764
CA,751,YBP,4110,CAN,3370,,0,737,1060.4416338276067
CA,751,YBP,4110,PEK,3364,,0,737,1667.696219556253
CA,751,YBP,4110,SZX,3374,,0,319,1152.9318793623556
CA,751,YCU,6430,CAN,3370,,0,737,1321.9544121114736
CA,751,YCU,6430,CTU,3395,,0,319,831.8128016098425
CA,751,YCU,6430,HGH,3386,,0,320,1033.573095342467
CA,751,YCU,6430,KMG,3382,,0,738 737,1357.9576379527427
CA,751,YCU,6430,LHW,3378,Y,0,738,685.9370690780551
CA,751,YCU,6430,PEK,3364,,0,738,737.2534978755668
CA,751,YCU,6430,SZX,3374,Y,0,320,1413.3433384650837
CA,751,YCU,6430,TAO,3390,Y,0,738,853.006033420591
CA,751,YCU,6430,TSN,3368,,0,738 737,715.2753582314348
CA,751,YCU,6430,URC,3399,,0,320,2234.1815361560307
CA,751,YIC,9107,PEK,3364,Y,0,320,1381.151296124265
CA,751,YIC,9107,SZX,3374,Y,0,320,576.276378294366
CA,751,YIH,6361,PEK,3364,,0,738,1155.2765761840556
CA,751,YIH,6361,SZX,3374,Y,0,320,910.2715885770297
CA,751,YIN,6409,CTU,3395,,0,319,2479.6992591084763
CA,751,YIW,6394,CTU,3395,,0,319,1554.276659625444
CA,751,YIW,6394,PEK,3364,,0,738,1234.3106661151821
CA,751,YNJ,6414,ICN,3930,,0,738,653.5914758101236
CA,751,YNJ,6414,PEK,3364,,0,738,1114.8837265306286
CA,751,YNJ,6414,TAO,3390,Y,0,737,1069.5802042908256
CA,751,YNT,3392,CAN,3370,Y,0,738,1737.754942022971
CA,751,YNT,3392,CGQ,4380,,0,320,818.1664941462504
CA,751,YNT,3392,CTU,3395,,0,319,1772.8576488959561
CA,751,YNT,3392,HGH,3386,Y,0,738,802.1919987986333
CA,751,YNT,3392,HRB,3400,Y,0,738,999.8782546601545
CA,751,YNT,3392,ICN,3930,,0,321,448.4486329472772
CA,751,YNT,3392,NKG,3388,Y,0,738,669.89840540049
CA,751,YNT,3392,PEK,3364,,0,738,510.8238121385678
CA,751,YNT,3392,PVG,3406,Y,0,738,697.0248658174298
CA,751,YNT,3392,SHA,3391,Y,0,738,689.8388052335691
CA,751,YNT,3392,SJW,6347,Y,0,738,594.1008994070173
CA,751,YNT,3392,SZX,3374,Y,0,738,1793.9826519804844
CA,751,YNT,3392,TNA,4108,Y,0,738 CR2,373.3496508258372
CA,751,YNT,3392,WUH,3376,,0,320,987.6118877193047
CA,751,YNT,3392,XIY,3379,Y,0,320,1181.830003672987
CA,751,YNZ,6393,PEK,3364,,0,737,806.8834247515
CA,751,YTY,8876,CKG,3393,,0,738,1283.2188628290398
CA,751,YTY,8876,PEK,3364,,0,738,881.5695395593254
CA,751,YTY,8876,XIY,3379,Y,0,320,1037.6942454847617
CA,751,YTY,8876,XMN,3383,Y,0,320,905.1269799928124
CA,751,ZHA,6357,CTU,3395,,0,319,1222.2051486741307
CA,751,ZHA,6357,PEK,3364,,0,738,2179.170190158175
CA,751,ZHA,6357,SZX,3374,Y,0,738,389.81199828406653
CA,751,ZUH,6355,CKG,3393,,0,738,1090.0649677877163
CA,751,ZUH,6355,CTU,3395,,0,319,1337.4858208953613
CA,751,ZUH,6355,FOC,3385,Y,0,738,773.6720023944584
CA,751,ZUH,6355,HYN,6384,,0,738,1088.8389769469975
CA,751,ZUH,6355,KHN,3384,Y,0,737,803.572777485629
CA,751,ZUH,6355,KWE,3394,Y,0,738,835.2835110855945
CA,751,ZUH,6355,NNG,3373,,0,738,539.4897716744991
CA,751,ZUH,6355,PEK,3364,,0,738 321,2032.422746136616
CA,751,ZUH,6355,WNZ,6392,Y,0,738,999.1361279017763
CA,751,ZUH,6355,XMN,3383,Y,0,738,561.3796849894202
CA,751,ZYI,9846,PEK,3364,,0,738,1644.6260991446325
CI,1756,BKK,3885,KHH,2264,,0,738,2292.2203658822077
CI,1756,BKK,3885,TPE,2276,,0,343 744 333,2489.4047907704653
CI,1756,CAN,3370,TPE,2276,,0,744,825.856674992532
CI,1756,CGK,3275,HKG,3077,,0,333,3259.048186806007
CI,1756,CGK,3275,TPE,2276,,0,343,3811.186586892702
CI,1756,CKG,3393,KHH,2264,,0,333,1580.1636548119188
CI,1756,CTS,2287,TPE,2276,,0,744 738,2712.303351078383
CI,1756,CTU,3395,TPE,2276,,0,744,1804.065325918582
CI,1756,DEL,3093,TPE,2276,,0,333,4372.023760705482
CI,1756,DLC,3404,TPE,2276,,0,333,1544.541504913112
CI,1756,DPS,3940,TPE,2276,,0,333,3818.2512011151825
CI,1756,FUK,2305,TPE,2276,,0,333 744 738 343,1300.10384671108
CI,1756,GMP,2378,TSA,2275,,0,738,1474.472612483617
CI,1756,HAK,4120,TPE,2276,,0,738,1245.062052288175
CI,1756,HAN,3199,TPE,2276,,0,333 343,1633.279079405
CI,1756,HIJ,2326,TPE,2276,,0,738,1532.5549216931238
CI,1756,HKG,3077,CGK,3275,,0,333,3259.048186806007
CI,1756,HKG,3077,KHH,2264,,0,333 E90 738,661.9644710514018
CI,1756,HKG,3077,TNN,2270,,0,E90,649.5469465045626
CI,1756,HKG,3077,TPE,2276,,0,333 738 744 343,806.0533863557916
CI,1756,HND,2359,TSA,2275,,0,333,2096.786152089864
CI,1756,ICN,3930,TPE,2276,,0,333 738,1463.6790460820575
CI,1756,ISG,2387,TPE,2276,,0,738,313.4691920020239
CI,1756,KHH,2264,BKK,3885,,0,738,2292.2203658822077
CI,1756,KHH,2264,CKG,3393,,0,333,1580.1636548119188
CI,1756,KHH,2264,HKG,3077,,0,333 E90 738,661.9644710514018
CI,1756,KHH,2264,KHN,3384,,0,738,828.9915543765778
CI,1756,KHH,2264,KIX,3992,,0,738,1958.9547880940067
CI,1756,KHH,2264,MNL,2397,Y,0,E90,899.9463082393142
CI,1756,KHH,2264,NRT,2279,,0,738,2427.535868342015
CI,1756,KHH,2264,OKA,2384,,0,738,841.1068135445868
CI,1756,KHH,2264,PEK,3364,,0,333,1978.2898603408123
CI,1756,KHH,2264,PVG,3406,,0,738 333,963.3663868155645
CI,1756,KHH,2264,SGN,3205,Y,0,321,1956.41483471007
CI,1756,KHH,2264,SIN,3316,,0,738,2948.6378102916237
CI,1756,KHH,2264,SZX,3374,,0,333,671.211338116005
CI,1756,KHN,3384,KHH,2264,,0,738,828.9915543765778
CI,1756,KHN,3384,TPE,2276,,0,333 343,675.605756798177
CI,1756,KIX,3992,KHH,2264,,0,738,1958.9547880940067
CI,1756,KIX,3992,RMQ,2268,,0,738,1809.122453877095
CI,1756,KIX,3992,TPE,2276,,0,333 744 343,1702.9337846319083
CI,1756,KMI,2308,TPE,2276,,0,738,1251.3505809868664
CI,1756,KOJ,2307,TPE,2276,,0,738,1190.4778393420854
CI,1756,KUL,3304,TPE,2276,,0,333,3246.0879230489154
CI,1756,MNL,2397,KHH,2264,Y,0,E90,899.9463082393142
CI,1756,MNL,2397,TPE,2276,,0,333 738 343,1175.4407491065485
CI,1756,NGO,3942,TPE,2276,,0,333 738 744,1848.9089710448143
CI,1756,NRT,2279,KHH,2264,,0,738,2427.535868342015
CI,1756,NRT,2279,TPE,2276,,0,333 744,2181.01985661477
CI,1756,OKA,2384,KHH,2264,,0,738,841.1068135445868
CI,1756,OKA,2384,TPE,2276,,0,738 333 343,654.7255297282605
CI,1756,PEK,3364,KHH,2264,,0,333,1978.2898603408123
CI,1756,PEK,3364,TPE,2276,,0,744,1723.3920361163061
CI,1756,PEN,3308,TPE,2276,,0,738,3135.176475685147
CI,1756,PNH,3034,TPE,2276,,0,738,2288.3204963058033
CI,1756,PUS,2372,TPE,2276,,0,738 333,1344.527952072362
CI,1756,PVG,3406,KHH,2264,,0,738 333,963.3663868155645
CI,1756,PVG,3406,TPE,2276,,0,744 333,676.8001661591188
CI,1756,RGN,3239,TPE,2276,,0,738,2753.9723408621808
CI,1756,RMQ,2268,KIX,3992,,0,738,1809.122453877095
CI,1756,SGN,3205,KHH,2264,Y,0,321,1956.41483471007
CI,1756,SGN,3205,TPE,2276,,0,343 333,2208.0613507464213
CI,1756,SHA,3391,TSA,2275,,0,333,681.7866070628403
CI,1756,SIN,3316,KHH,2264,,0,738,2948.6378102916237
CI,1756,SIN,3316,SUB,3928,,0,333,1376.1479325976682
CI,1756,SIN,3316,TPE,2276,,0,333 738,3222.3828837296046
CI,1756,SUB,3928,SIN,3316,,0,333,1376.1479325976682
CI,1756,SYX,4030,TPE,2276,,0,738,1433.8552662552029
CI,1756,SZX,3374,KHH,2264,,0,333,671.211338116005
CI,1756,SZX,3374,TPE,2276,,0,744,801.8231735108906
CI,1756,TAK,2337,TPE,2276,,0,738,1596.9479633167314
CI,1756,TAO,3390,TPE,2276,,0,744,1246.785379952389
CI,1756,TNN,2270,HKG,3077,,0,E90,649.5469465045626
CI,1756,TOY,2324,TPE,2276,,0,738,1988.5123037902924
CI,1756,TPE,2276,BKK,3885,,0,744 333 343,2489.4047907704653
CI,1756,TPE,2276,CAN,3370,,0,744,825.856674992532
CI,1756,TPE,2276,CGK,3275,,0,343,3811.186586892702
CI,1756,TPE,2276,CTS,2287,,0,744 738,2712.303351078383
CI,1756,TPE,2276,CTU,3395,,0,744,1804.065325918582
CI,1756,TPE,2276,DEL,3093,,0,333,4372.023760705482
CI,1756,TPE,2276,DLC,3404,,0,333,1544.541504913112
CI,1756,TPE,2276,DPS,3940,,0,333,3818.2512011151825
CI,1756,TPE,2276,FUK,2305,,0,333 744 738 343,1300.10384671108
CI,1756,TPE,2276,HAK,4120,,0,738,1245.062052288175
CI,1756,TPE,2276,HAN,3199,,0,333 343,1633.279079405
CI,1756,TPE,2276,HIJ,2326,,0,738,1532.5549216931238
CI,1756,TPE,2276,HKG,3077,,0,738 744 333 343,806.0533863557916
CI,1756,TPE,2276,HND,2359,,0,333,2121.586767618728
CI,1756,TPE,2276,ICN,3930,,0,333 738,1463.6790460820575
CI,1756,TPE,2276,ISG,2387,,0,738,313.4691920020239
CI,1756,TPE,2276,KHN,3384,,0,333 343,675.605756798177
CI,1756,TPE,2276,KIX,3992,,0,744 333 343,1702.9337846319083
CI,1756,TPE,2276,KMI,2308,,0,738,1251.3505809868664
CI,1756,TPE,2276,KOJ,2307,,0,738,1190.4778393420854
CI,1756,TPE,2276,KUL,3304,,0,333,3246.0879230489154
CI,1756,TPE,2276,MNL,2397,,0,333 738 343,1175.4407491065485
CI,1756,TPE,2276,NGO,3942,,0,333 738 744,1848.9089710448143
CI,1756,TPE,2276,NRT,2279,,0,333 744,2181.01985661477
CI,1756,TPE,2276,OKA,2384,,0,738 333 744 343,654.7255297282605
CI,1756,TPE,2276,PEK,3364,,0,744,1723.3920361163061
CI,1756,TPE,2276,PEN,3308,,0,738,3135.176475685147
CI,1756,TPE,2276,PNH,3034,,0,738,2288.3204963058033
CI,1756,TPE,2276,PUS,2372,,0,738 333,1344.527952072362
CI,1756,TPE,2276,PVG,3406,,0,744 333,676.8001661591188
CI,1756,TPE,2276,RGN,3239,,0,738,2753.9723408621808
CI,1756,TPE,2276,SGN,3205,,0,343 333,2208.0613507464213
CI,1756,TPE,2276,SIN,3316,,0,738 333,3222.3828837296046
CI,1756,TPE,2276,SYX,4030,,0,738,1433.8552662552029
CI,1756,TPE,2276,SZX,3374,,0,744,801.8231735108906
CI,1756,TPE,2276,TAK,2337,,0,738,1596.9479633167314
CI,1756,TPE,2276,TAO,3390,,0,744,1246.785379952389
CI,1756,TPE,2276,TOY,2324,,0,738,1988.5123037902924
CI,1756,TPE,2276,URC,3399,,0,333,3695.2852039685167
CI,1756,TPE,2276,WUH,3376,,0,333,937.0325251392574
CI,1756,TPE,2276,WUX,6390,Y,0,321,717.8260663730082
CI,1756,TPE,2276,XIY,3379,,0,333,1590.2868688215121
CI,1756,TSA,2275,GMP,2378,,0,738,1474.472612483617
CI,1756,TSA,2275,HND,2359,,0,333,2096.786152089864
CI,1756,TSA,2275,SHA,3391,,0,333,681.7866070628403
CI,1756,URC,3399,TPE,2276,,0,333,3695.2852039685167
CI,1756,WUH,3376,TPE,2276,,0,333,937.0325251392574
CI,1756,WUX,6390,TPE,2276,Y,0,321,717.8260663730082
CI,1756,XIY,3379,TPE,2276,,0,333,1590.2868688215121
CN,9829,HLD,3366,PEK,3364,,0,738,1046.256370962874
CN,9829,HRB,3400,PEK,3364,,0,738,999.1342603569897
CN,9829,KWL,3372,PEK,3364,,0,738,1761.189964044844
CN,9829,MDG,3402,PEK,3364,,0,738,1174.8177468763622
CN,9829,PEK,3364,HLD,3366,,0,738,1046.256370962874
CN,9829,PEK,3364,HRB,3400,,0,738,999.1342603569897
CN,9829,PEK,3364,KWL,3372,,0,738,1761.189964044844
CN,9829,PEK,3364,MDG,3402,,0,738,1174.8177468763622
CX,1680,AUH,2179,BAH,2057,,0,333,452.4397768679102
CX,1680,BAH,2057,DXB,2188,,0,333,487.05762726146423
CX,1680,BKI,3269,HKG,3077,,0,321 320,1834.8452479421621
CX,1680,BKK,3885,CMB,3024,,0,773,2391.580854579681
CX,1680,BKK,3885,HKG,3077,,0,333 773 343 77W,1689.3911501352181
CX,1680,BKK,3885,KBV,3174,Y,0,319 320,649.7593114251201
CX,1680,BKK,3885,KHI,2206,,0,333,3726.6419112185863
CX,1680,BKK,3885,SIN,3316,,0,772,1416.9035648215136
CX,1680,BLR,3131,HKG,3077,,0,333,3954.9469460927544
CX,1680,BOM,2997,HKG,3077,,0,333,4271.90221982399
CX,1680,CAN,3370,HKG,3077,,0,333 321 320,136.01224305572012
CX,1680,CCU,3043,HKG,3077,,0,320,2613.7947756185335
CX,1680,CEB,4206,HKG,3077,,0,333 77W 343,1711.4006440670655
CX,1680,CGK,3275,HKG,3077,,0,333 773 343,3259.048186806007
CX,1680,CGO,3375,HKG,3077,,0,320,1357.7979473228254
CX,1680,CJU,2370,HKG,3077,,0,320,1751.8062341260918
CX,1680,CKG,3393,HKG,3077,,0,320 321,1098.0774830323448
CX,1680,CMB,3024,BKK,3885,,0,773,2391.580854579681
CX,1680,CMB,3024,SIN,3316,,0,773,2749.709795420291
CX,1680,CNX,3931,BKK,3885,Y,0,320 319,596.7081267163252
