airportID,airportName,city,country,IATA,ICAO,latitude,longitude,altitude,timezone,DST,tz_olson,type,source
3378,Lanzhou Zhongchuan Airport,Lanzhou,China,LHW,ZLLL,36.5152015686,103.620002747,6388,8,U,Asia/Shanghai,airport,OurAirports
3379,Xi'an Xianyang International Airport,Xi'an,China,XIY,ZLXY,34.447102,108.751999,1572,8,U,Asia/Shanghai,airport,OurAirports
3380,Chinggis Khaan International Airport,Ulan Bator,Mongolia,ULN,ZMUB,47.843102,106.766998,4364,8,U,Asia/Ulaanbaatar,airport,OurAirports
3381,Xishuangbanna Gasa Airport,Jinghonggasa,China,JHG,ZPJH,21.973899841308594,100.76000213623047,1815,8,U,Asia/Shanghai,airport,OurAirports
3382,Kunming Changshui International Airport,Kunming,China,KMG,ZPPP,25.1019444,102.9291667,6903,8,N,Asia/Shanghai,airport,OurAirports
3383,Xiamen Gaoqi International Airport,Xiamen,China,XMN,ZSAM,24.54400062561035,118.12799835205078,59,8,U,Asia/Shanghai,airport,OurAirports
3384,Nanchang Changbei International Airport,Nanchang,China,KHN,ZSCN,28.864999771118164,115.9000015258789,143,8,U,Asia/Shanghai,airport,OurAirports
3385,Fuzhou Changle International Airport,Fuzhou,China,FOC,ZSFZ,25.935100555419922,119.66300201416016,46,8,U,Asia/Shanghai,airport,OurAirports
3386,Hangzhou Xiaoshan International Airport,Hangzhou,China,HGH,ZSHC,30.22949981689453,120.43399810791016,23,8,U,Asia/Shanghai,airport,OurAirports
3387,Ningbo Lishe International Airport,Ninbo,China,NGB,ZSNB,29.82670021057129,121.46199798583984,13,8,U,Asia/Shanghai,airport,OurAirports
3388,Nanjing Lukou Airport,Nanjing,China,NKG,ZSNJ,31.742000579833984,118.86199951171875,49,8,U,Asia/Shanghai,airport,OurAirports
3389,Hefei Luogang International Airport,Hefei,China,HFE,ZSOF,31.780000686645508,117.2979965209961,108,8,U,Asia/Shanghai,airport,OurAirports
3390,Liuting Airport,Qingdao,China,TAO,ZSQD,36.2661018372,120.374000549,33,8,U,Asia/Shanghai,airport,OurAirports
3391,Shanghai Hongqiao International Airport,Shanghai,China,SHA,ZSSS,31.197900772094727,121.33599853515625,10,8,U,Asia/Shanghai,airport,OurAirports
3392,Yantai Laishan Airport,Yantai,China,YNT,ZSYT,37.40169906616211,121.37200164794922,59,8,U,Asia/Shanghai,airport,OurAirports
3393,Chongqing Jiangbei International Airport,Chongqing,China,CKG,ZUCK,29.719200134277344,106.64199829101562,1365,8,U,Asia/Shanghai,airport,OurAirports
3394,Longdongbao Airport,Guiyang,China,KWE,ZUGY,26.53849983215332,106.8010025024414,3736,8,U,Asia/Shanghai,airport,OurAirports
3395,Chengdu Shuangliu International Airport,Chengdu,China,CTU,ZUUU,30.578500747680664,103.9469985961914,1625,8,U,Asia/Shanghai,airport,OurAirports
3396,Xichang Qingshan Airport,Xichang,China,XIC,ZUXC,27.989099502563477,102.18399810791016,5112,8,U,Asia/Shanghai,airport,OurAirports
3397,Kashgar Airport,Kashi,China,KHG,ZWSH,39.5429000854,76.0199966431,4529,8,U,Asia/Shanghai,airport,OurAirports
3398,Hotan Airport,Hotan,China,HTN,ZWTN,37.03850173950195,79.86489868164062,4672,8,U,Asia/Shanghai,airport,OurAirports
3399,Ürümqi Diwopu International Airport,Urumqi,China,URC,ZWWW,43.907100677490234,87.47419738769531,2125,8,U,Asia/Shanghai,airport,OurAirports
3400,Taiping Airport,Harbin,China,HRB,ZYHB,45.6234016418457,126.25,457,8,U,Asia/Shanghai,airport,OurAirports
3402,Mudanjiang Hailang International Airport,Mudanjiang,China,MDG,ZYMD,44.5241012573,129.569000244,883,8,U,Asia/Shanghai,airport,OurAirports
3404,Zhoushuizi Airport,Dalian,China,DLC,ZYTL,38.9656982421875,121.53900146484375,107,8,U,Asia/Shanghai,airport,OurAirports
3406,Shanghai Pudong International Airport,Shanghai,China,PVG,ZSPD,31.143400192260742,121.80500030517578,13,8,U,Asia/Shanghai,airport,OurAirports
3407,Pulau Tioman Airport,Tioman,Malaysia,TOD,WMBT,2.8181800842285156,104.16000366210938,15,8,N,Asia/Kuala_Lumpur,airport,OurAirports
3408,Sultan Abdul Aziz Shah International Airport,Kuala Lumpur,Malaysia,SZB,WMSA,3.130579948425293,101.54900360107422,90,8,N,Asia/Kuala_Lumpur,airport,OurAirports
3409,Noto Airport,Wajima,Japan,NTQ,RJNW,37.2930984497,136.962005615,718,9,U,Asia/Tokyo,airport,OurAirports
3885,Suvarnabhumi Airport,Bangkok,Thailand,BKK,VTBS,13.681099891662598,100.74700164794922,5,7,U,Asia/Bangkok,airport,OurAirports
3886,Naha Airport,Naha,Indonesia,NAH,WAMH,3.6832098960876465,125.52799987792969,16,8,N,Asia/Makassar,airport,OurAirports
3887,Andi Jemma Airport,Masamba,Indonesia,MXB,WAWM,-2.55803,120.323997,164,8,N,Asia/Makassar,airport,OurAirports
3888,Soroako Airport,Soroako,Indonesia,SQR,WAWS,-2.5311999320983887,121.35800170898438,1388,8,N,Asia/Makassar,airport,OurAirports
3889,Pongtiku Airport,Makale,Indonesia,TTR,WAWT,-3.0447399616241,119.82199859619,2884,8,N,Asia/Makassar,airport,OurAirports
3890,Wolter Monginsidi Airport,Kendari,Indonesia,KDI,WAWW,-4.081610202789307,122.41799926757812,538,8,N,Asia/Makassar,airport,OurAirports
3891,Maimun Saleh Airport,Sabang,Indonesia,SBG,WITB,5.87412977219,95.33969879150001,393,7,N,Asia/Jakarta,airport,OurAirports
3892,Cibeureum Airport,Tasikmalaya,Indonesia,TSY,WICM,-7.346600055690001,108.246002197,1148,7,N,Asia/Jakarta,airport,OurAirports
3894,Abdul Rachman Saleh Airport,Malang,Indonesia,MLG,WARA,-7.926559925079999,112.714996338,1726,7,N,Asia/Jakarta,airport,OurAirports
3896,Husein Sastranegara International Airport,Bandung,Indonesia,BDO,WICC,-6.900629997253418,107.57599639892578,2436,7,N,Asia/Jakarta,airport,OurAirports
3897,Penggung Airport,Cirebon,Indonesia,CBN,WICD,-6.756140232090001,108.540000916,89,7,N,Asia/Jakarta,airport,OurAirports
3898,Adi Sutjipto International Airport,Yogyakarta,Indonesia,JOG,WARJ,-7.788179874420166,110.43199920654297,350,7,N,Asia/Jakarta,airport,OurAirports
3899,Tunggul Wulung Airport,Cilacap,Indonesia,CXP,WIHL,-7.645060062410001,109.033996582,69,7,N,Asia/Jakarta,airport,OurAirports
3900,Pondok Cabe Air Base,Jakarta,Indonesia,PCB,WIHP,-6.3369598388671875,106.76499938964844,200,7,N,Asia/Jakarta,airport,OurAirports
3901,Achmad Yani Airport,Semarang,Indonesia,SRG,WARS,-6.97273,110.375,10,7,N,Asia/Jakarta,airport,OurAirports
3903,Hang Nadim International Airport,Batam,Indonesia,BTH,WIDD,1.12102997303,104.119003296,126,7,N,Asia/Jakarta,airport,OurAirports
3904,Buluh Tumbang (H A S Hanandjoeddin) Airport,Tanjung Pandan,Indonesia,TJQ,WIOD,-2.74571990967,107.754997253,164,7,N,Asia/Jakarta,airport,OurAirports
3905,Pangkal Pinang (Depati Amir) Airport,Pangkal Pinang,Indonesia,PGK,WIPK,-2.16219997406,106.138999939,109,7,N,Asia/Jakarta,airport,OurAirports
3906,Raja Haji Fisabilillah International Airport,Tanjung Pinang,Indonesia,TNJ,WIDN,0.922683000565,104.531997681,52,7,N,Asia/Jakarta,airport,OurAirports
3907,Dabo Airport,Singkep,Indonesia,SIQ,WIDS,-0.47918900847435,104.5790023803711,95,7,N,Asia/Jakarta,airport,OurAirports
3908,Syamsudin Noor Airport,Banjarmasin,Indonesia,BDJ,WAOO,-3.4423599243164062,114.76300048828125,66,8,N,Asia/Makassar,airport,OurAirports
3909,Batu Licin Airport,Batu Licin,Indonesia,BTW,WAOC,-3.4124100208300003,115.995002747,3,8,N,Asia/Makassar,airport,OurAirports
3910,Iskandar Airport,Pangkalan Bun,Indonesia,PKN,WAOI,-2.70519995689,111.672996521,75,7,N,Asia/Jakarta,airport,OurAirports
3911,Tjilik Riwut Airport,Palangkaraya,Indonesia,PKY,WAOP,-2.22513008118,113.943000793,82,7,N,Asia/Jakarta,airport,OurAirports
3913,Maumere(Wai Oti) Airport,Maumere,Indonesia,MOF,WATC,-8.64064979553,122.236999512,115,8,N,Asia/Makassar,airport,OurAirports
3914,Ende (H Hasan Aroeboesman) Airport,Ende,Indonesia,ENE,WATE,-8.8492898941,121.661003113,49,8,N,Asia/Makassar,airport,OurAirports
3915,Frans Sales Lega Airport,Ruteng,Indonesia,RTG,WATG,-8.5970096588135,120.47699737549,3510,8,N,Asia/Makassar,airport,OurAirports
3916,El Tari Airport,Kupang,Indonesia,KOE,WATT,-10.171600341796875,123.6709976196289,335,8,N,Asia/Makassar,airport,OurAirports
3917,Komodo Airport,Labuhan Bajo,Indonesia,LBJ,WATO,-8.48666,119.889,66,8,N,Asia/Makassar,airport,OurAirports
3919,Sultan Aji Muhamad Sulaiman Airport,Balikpapan,Indonesia,BPN,WALL,-1.26827001572,116.893997192,12,8,N,Asia/Makassar,airport,OurAirports
3920,Juwata Airport,Taraken,Indonesia,TRK,WALR,3.326667,117.569444,23,8,N,Asia/Makassar,airport,OurAirports
3921,Temindung Airport,Samarinda,Indonesia,SRI,WALS,-0.484530985355,117.156997681,33,8,N,Asia/Makassar,airport,OurAirports
3922,Tanjung Santan Airport,Tanjung Santan,Indonesia,TSX,WALT,-0.0929730013013,117.45300293,121,8,N,Asia/Makassar,airport,OurAirports
3923,Selaparang Airport,Mataram,Indonesia,AMI,WADA,-8.560709953309999,116.095001221,52,8,N,Asia/Makassar,airport,OurAirports
3924,Muhammad Salahuddin Airport,Bima,Indonesia,BMU,WADB,-8.5396499633789,118.68699645996,3,8,N,Asia/Makassar,airport,OurAirports
3927,Umbu Mehang Kunda Airport,Waingapu,Indonesia,WGP,WADW,-9.66922,120.302002,33,8,N,Asia/Makassar,airport,OurAirports
3928,Juanda International Airport,Surabaya,Indonesia,SUB,WARR,-7.3798298835754395,112.78700256347656,9,7,N,Asia/Jakarta,airport,OurAirports
3929,Adi Sumarmo Wiryokusumo Airport,Solo City,Indonesia,SOC,WARQ,-7.516089916229248,110.75700378417969,421,7,N,Asia/Jakarta,airport,OurAirports
3930,Incheon International Airport,Seoul,South Korea,ICN,RKSI,37.46910095214844,126.45099639892578,23,9,U,Asia/Seoul,airport,OurAirports
3931,Chiang Mai International Airport,Chiang Mai,Thailand,CNX,VTCC,18.766799926799997,98.962600708,1036,7,U,Asia/Bangkok,airport,OurAirports
3932,Chiang Rai International Airport,Chiang Rai,Thailand,CEI,VTCT,19.952299118,99.88289642330001,1280,7,U,Asia/Bangkok,airport,OurAirports
3933,Nakhon Si Thammarat Airport,Nakhon Si Thammarat,Thailand,NST,VTSF,8.539620399475098,99.9447021484375,13,7,U,Asia/Bangkok,airport,OurAirports
3935,Nakhon Ratchasima Airport,Nakhon Ratchasima,Thailand,NAK,VTUQ,14.94950008392334,102.31300354003906,765,7,U,Asia/Bangkok,airport,OurAirports
3936,Nakhon Phanom Airport,Nakhon Phanom,Thailand,KOP,VTUW,17.383800506591797,104.64299774169922,587,7,U,Asia/Bangkok,airport,OurAirports
3937,Ubon Ratchathani Airport,Ubon Ratchathani,Thailand,UBP,VTUU,15.2512998581,104.870002747,406,7,U,Asia/Bangkok,airport,OurAirports
3938,Khon Kaen Airport,Khon Kaen,Thailand,KKC,VTUK,16.466600418099997,102.783996582,670,7,U,Asia/Bangkok,airport,OurAirports
3939,Sukhothai Airport,Sukhothai,Thailand,THS,VTPO,17.238000869750977,99.81819915771484,179,7,U,Asia/Bangkok,airport,OurAirports
3940,Ngurah Rai (Bali) International Airport,Denpasar,Indonesia,DPS,WADD,-8.7481698989868,115.16699981689,14,8,N,Asia/Makassar,airport,OurAirports
3942,Chubu Centrair International Airport,Nagoya,Japan,NGO,RJGG,34.8583984375,136.80499267578125,15,9,U,Asia/Tokyo,airport,OurAirports
3943,Kobe Airport,Kobe,Japan,UKB,RJBE,34.6328010559082,135.2239990234375,22,9,U,Asia/Tokyo,airport,OurAirports
3964,Zvartnots International Airport,Yerevan,Armenia,EVN,UDYZ,40.1473007202,44.3959007263,2838,4,E,Asia/Yerevan,airport,OurAirports
3965,Gyumri Shirak Airport,Gyumri,Armenia,LWN,UDSG,40.7504005432,43.859298706100006,5000,4,E,Asia/Yerevan,airport,OurAirports
3969,Yasser Arafat International Airport,Gaza,Palestine,GZA,LVGZ,31.24640083313,34.276100158691,320,2,U,Asia/Gaza,airport,OurAirports
3971,Batumi International Airport,Batumi,Georgia,BUS,UGSB,41.6102981567,41.5997009277,105,4,N,Asia/Tbilisi,airport,OurAirports
3972,Kopitnari Airport,Kutaisi,Georgia,KUT,UGKO,42.176700592,42.4826011658,223,4,N,Asia/Tbilisi,airport,OurAirports
3973,Tbilisi International Airport,Tbilisi,Georgia,TBS,UGTB,41.6692008972,44.95470047,1624,4,N,Asia/Tbilisi,airport,OurAirports
3974,Mukalla International Airport,Mukalla,Yemen,RIY,OYRN,14.662599563598633,49.375,54,3,U,Asia/Aden,airport,OurAirports
3975,Ta'izz International Airport,Taiz,Yemen,TAI,OYTZ,13.6859998703,44.139099121099996,4838,3,U,Asia/Aden,airport,OurAirports
3976,Hodeidah International Airport,Hodeidah,Yemen,HOD,OYHD,14.753000259399414,42.97629928588867,41,3,U,Asia/Aden,airport,OurAirports
3977,Aden International Airport,Aden,Yemen,ADE,OYAA,12.829500198364258,45.02880096435547,7,3,U,Asia/Aden,airport,OurAirports
3978,Ataq Airport,Ataq,Yemen,AXK,OYAT,14.551300048828125,46.82619857788086,3735,3,U,Asia/Aden,airport,OurAirports
3979,Al Ghaidah International Airport,Al Ghaidah Intl,Yemen,AAY,OYGD,16.191699981689453,52.17499923706055,134,3,U,Asia/Aden,airport,OurAirports
3980,Sana'a International Airport,Sanaa,Yemen,SAH,OYSN,15.476300239562988,44.21969985961914,7216,3,U,Asia/Aden,airport,OurAirports
3982,Beihan Airport,Beihan,Yemen,BHN,OYBN,14.781999588012695,45.72010040283203,3800,3,U,Asia/Aden,airport,OurAirports
3984,Socotra International Airport,Socotra,Yemen,SCT,OYSQ,12.63070011138916,53.905799865722656,146,3,U,Asia/Aden,airport,OurAirports
3989,Erbil International Airport,Erbil,Iraq,EBL,ORER,36.23759841918945,43.963199615478516,1341,3,U,Asia/Baghdad,airport,OurAirports
3992,Kansai International Airport,Osaka,Japan,KIX,RJBB,34.42729949951172,135.24400329589844,26,9,U,Asia/Tokyo,airport,OurAirports
3994,Tagbilaran Airport,Tagbilaran,Philippines,TAG,RPVT,9.665442,123.853533,38,8,N,Asia/Manila,airport,OurAirports
4000,Surat Thani Airport,Surat Thani,Thailand,URT,VTSB,9.13259983063,99.135597229,20,7,U,Asia/Bangkok,airport,OurAirports
4013,LTS Pulau Redang Airport,Redang,Malaysia,RDN,WMPR,5.765279769897461,103.00700378417969,36,8,N,Asia/Kuala_Lumpur,airport,OurAirports
4030,Sanya Phoenix International Airport,Sanya,China,SYX,ZJSY,18.302900314331055,109.41200256347656,92,8,U,Asia/Shanghai,airport,OurAirports
4033,Lijiang Airport,Lijiang,China,LJG,ZPLJ,26.6800003052,100.246002197,0,8,U,Asia/Shanghai,airport,OurAirports
4054,Dali Airport,Dali,China,DLU,ZPDL,25.649401,100.319,7050,8,U,Asia/Shanghai,airport,OurAirports
4056,Mulu Airport,Mulu,Malaysia,MZV,WBMU,4.048329830169678,114.80500030517578,80,8,N,Asia/Kuala_Lumpur,airport,OurAirports
4078,Tolmachevo Airport,Novosibirsk,Russia,OVB,UNNT,55.012599945068,82.650703430176,365,7,N,Asia/Krasnoyarsk,airport,OurAirports
4081,Xieng Khouang Airport,Phon Savan,Laos,XKH,VLXK,19.450001,103.157997,3445,7,U,Asia/Vientiane,airport,OurAirports
4086,Mae Hong Son Airport,Mae Hong Son,Thailand,HGN,VTCH,19.301300048828125,97.97579956054688,929,7,U,Asia/Bangkok,airport,OurAirports
4090,Francisco Bangoy International Airport,Davao,Philippines,DVO,RPMD,7.1255202293396,125.64600372314453,96,8,N,Asia/Manila,airport,OurAirports
4093,Sihanoukville International Airport,Sihanoukville,Cambodia,KOS,VDSV,10.57970047,103.637001038,33,7,N,Asia/Phnom_Penh,airport,OurAirports
4097,Lhasa Gonggar Airport,Lhasa,China,LXA,ZULS,29.2978000641,90.91190338130001,11713,8,U,Asia/Shanghai,airport,OurAirports
4108,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.857200622558594,117.21600341796875,76,8,U,Asia/Shanghai,airport,OurAirports
4109,Changzhou Benniu Airport,Changzhou,China,CZX,ZSCG,31.919701,119.778999,0,8,U,Asia/Shanghai,airport,OurAirports
4110,Yibin Caiba Airport,Yibin,China,YBP,ZUYB,28.8005555556,104.545,924,8,U,Asia/Shanghai,airport,OurAirports
4111,Roshchino International Airport,Tyumen,Russia,TJM,USTR,57.189601898199996,65.3243026733,378,5,N,Asia/Yekaterinburg,airport,OurAirports
4120,Haikou Meilan International Airport,Haikou,China,HAK,ZJHK,19.934900283813477,110.45899963378906,75,8,U,Asia/Shanghai,airport,OurAirports
4130,Baghdad International Airport,Baghdad,Iraq,BGW,ORBI,33.262500762900004,44.2346000671,114,3,U,Asia/Baghdad,airport,OurAirports
4131,Nan Airport,Nan,Thailand,NNT,VTCN,18.807899475097656,100.78299713134766,685,7,U,Asia/Bangkok,airport,OurAirports
4132,Roi Et Airport,Roi Et,Thailand,ROI,VTUV,16.11680030822754,103.77400207519531,451,7,U,Asia/Bangkok,airport,OurAirports
4133,Buri Ram Airport,Buri Ram,Thailand,BFV,VTUO,15.229499816894531,103.25299835205078,590,7,U,Asia/Bangkok,airport,OurAirports
4135,Trat Airport,Trat,Thailand,TDX,VTBO,12.274600029,102.319000244,105,7,U,Asia/Bangkok,airport,OurAirports
4137,Al Asad Air Base,Al Asad,Iraq,IQA,ORAA,33.7855987549,42.4412002563,618,3,U,Asia/Baghdad,airport,OurAirports
4138,Al Taqaddum Air Base,Al Taqaddum,Iraq,TQD,ORAT,33.33810043335,43.597099304199,275,3,U,Asia/Baghdad,airport,OurAirports
4139,Joint Base Balad,Al Bakr,Iraq,XQC,ORBD,33.940200805699995,44.361598968500005,161,3,U,Asia/Baghdad,airport,OurAirports
4140,Diosdado Macapagal International Airport,Angeles City,Philippines,CRK,RPLC,15.186,120.559998,484,8,N,Asia/Manila,airport,OurAirports
4141,Sandakan Airport,Sandakan,Malaysia,SDK,WBKS,5.900899887084961,118.05899810791016,46,8,N,Asia/Kuala_Lumpur,airport,OurAirports
4142,Luang Namtha Airport,Luang Namtha,Laos,LXG,VLLN,20.966999,101.400002,1968,7,U,Asia/Vientiane,airport,OurAirports
4143,Oudomsay Airport,Muang Xay,Laos,ODY,VLOS,20.68269920349121,101.99400329589844,1804,7,N,Asia/Vientiane,airport,OurAirports
4144,Taoxian Airport,Shenyang,China,SHE,ZYTX,41.639801025390625,123.48300170898438,198,8,U,Asia/Shanghai,airport,OurAirports
4145,Dongying Shengli Airport,Dongying,China,DOY,ZSDY,37.5085983276,118.788002014,15,8,U,Asia/Shanghai,airport,OurAirports
4148,Luoyang Airport,Luoyang,China,LYA,ZHLY,34.741100311299995,112.388000488,840,8,U,Asia/Shanghai,airport,OurAirports
4149,Xuzhou Guanyin Airport,Xuzhou,China,XUZ,ZSXZ,34.059056,117.555278,0,8,U,Asia/Shanghai,airport,OurAirports
4151,Magway Airport,Magwe,Burma,MWQ,VYMW,20.1656,94.941399,279,6.5,U,Asia/Rangoon,airport,OurAirports
4152,Kanti Airport,Khamti,Burma,KHM,VYKI,25.988300323486328,95.67440032958984,6000,6.5,U,Asia/Rangoon,airport,OurAirports
4153,Lien Khuong Airport,Dalat,Vietnam,DLI,VVDL,11.75,108.366997,3156,7,U,Asia/Saigon,airport,OurAirports
4154,Dong Hoi Airport,Dong Hoi,Vietnam,VDH,VVDH,17.515,106.590556,59,7,U,Asia/Saigon,airport,OurAirports
4155,Rach Gia Airport,Rach Gia,Vietnam,VKG,VVRG,9.95802997234,105.132379532,7,7,U,Asia/Saigon,airport,OurAirports
4156,Cà Mau Airport,Ca Mau,Vietnam,CAH,VVCM,9.177667,105.177778,6,7,U,Asia/Saigon,airport,OurAirports
4157,Chu Lai International Airport,Chu Lai,Vietnam,VCL,VVCA,15.403300285299999,108.706001282,10,7,U,Asia/Saigon,airport,OurAirports
4158,Dong Tac Airport,Tuy Hoa,Vietnam,TBB,VVTH,13.049599647500001,109.333999634,20,7,U,Asia/Saigon,airport,OurAirports
4159,Mae Hong Son Airport,Pai,Thailand,PYY,VTCI,19.3719997406,98.43699646,1271,7,U,Asia/Bangkok,airport,OurAirports
4170,Lukla Airport,Lukla,Nepal,LUA,VNLK,27.686899185180664,86.72969818115234,9380,5.75,N,Asia/Katmandu,airport,OurAirports
4171,Bhojpur Airport,Bhojpur,Nepal,BHP,VNBJ,27.14739990234375,87.05079650878906,4000,5.75,N,Asia/Katmandu,airport,OurAirports
4172,Lamidanda Airport,Lamidanda,Nepal,LDN,VNLD,27.25309944152832,86.66999816894531,4100,5.75,N,Asia/Katmandu,airport,OurAirports
4173,Jomsom Airport,Jomsom,Nepal,JMO,VNJS,28.780426,83.723,8976,5.75,N,Asia/Katmandu,airport,OurAirports
4174,Manang Airport,Manang,Nepal,NGX,VNMA,28.641399,84.089203,11001,5.75,N,Asia/Katmandu,airport,OurAirports
4175,Phaplu Airport,Phaplu,Nepal,PPL,VNPL,27.517787,86.584454,7918,5.75,N,Asia/Katmandu,airport,OurAirports
4177,Rumjatar Airport,Rumjatar,Nepal,RUM,VNRT,27.303499221801758,86.55039978027344,4500,5.75,N,Asia/Katmandu,airport,OurAirports
4178,Tulsipur Airport,Dang,Nepal,DNP,VNDG,28.111099243164062,82.29419708251953,2100,5.75,N,Asia/Katmandu,airport,OurAirports
4179,Rukum Chaurjahari Airport,Rukumkot,Nepal,RUK,VNRK,28.627001,82.195,2500,5.75,N,Asia/Katmandu,airport,OurAirports
4180,Jumla Airport,Jumla,Nepal,JUM,VNJL,29.2742,82.193298,7700,5.75,N,Asia/Katmandu,airport,OurAirports
4182,Taplejung Airport,Taplejung,Nepal,TPJ,VNTJ,27.3509,87.69525,7990,5.75,N,Asia/Katmandu,airport,OurAirports
4183,Tumling Tar Airport,Tumling Tar,Nepal,TMI,VNTR,27.315001,87.193298,1700,5.75,N,Asia/Katmandu,airport,OurAirports
4184,Surkhet Airport,Surkhet,Nepal,SKH,VNSK,28.586,81.636002,2400,5.75,N,Asia/Katmandu,airport,OurAirports
4185,Simikot Airport,Simikot,Nepal,IMK,VNST,29.971099853515625,81.81890106201172,9246,5.75,N,Asia/Katmandu,airport,OurAirports
4186,Dolpa Airport,Dolpa,Nepal,DOP,VNDP,28.985700607299805,82.81909942626953,8200,5.75,N,Asia/Katmandu,airport,OurAirports
4187,Bajhang Airport,Bajhang,Nepal,BJH,VNBG,29.538999557495117,81.1854019165039,4100,5.75,N,Asia/Katmandu,airport,OurAirports
4188,Dhangarhi Airport,Dhangarhi,Nepal,DHI,VNDH,28.753299713134766,80.58190155029297,690,5.75,N,Asia/Katmandu,airport,OurAirports
4189,Muan International Airport,Muan,South Korea,MWX,RKJB,34.991406,126.382814,35,9,U,Asia/Seoul,airport,OurAirports
4199,Francisco B. Reyes Airport,Busuanga,Philippines,USU,RPVV,12.1215000153,120.099998474,148,8,N,Asia/Manila,airport,OurAirports
4200,Bancasi Airport,Butuan,Philippines,BXU,RPME,8.9515,125.4788,141,8,N,Asia/Manila,airport,OurAirports
4201,Dipolog Airport,Dipolog,Philippines,DPL,RPMG,8.60198349877,123.341875076,12,8,N,Asia/Manila,airport,OurAirports
4202,Laoag International Airport,Laoag,Philippines,LAO,RPLI,18.1781005859375,120.53199768066406,25,8,N,Asia/Manila,airport,OurAirports
4203,Legazpi City International Airport,Legazpi,Philippines,LGP,RPLP,13.1575,123.735,66,8,N,Asia/Manila,airport,OurAirports
4204,Labo Airport,Ozamis,Philippines,OZC,RPMO,8.178509712219238,123.84200286865234,75,8,N,Asia/Manila,airport,OurAirports
4206,Mactan Cebu International Airport,Cebu,Philippines,CEB,RPVM,10.307499885559,123.97899627686,31,8,N,Asia/Manila,airport,OurAirports
4272,Qinhuangdao Beidaihe Airport,Bagan,Burma,BPE,ZBDH,39.666389,119.058889,46,8,U,Asia/Shanghai,airport,OurAirports
4295,Ratanakiri Airport,Ratanakiri,Cambodia,RBE,VDRK,13.729999542236328,106.98699951171875,0,7,U,Asia/Phnom_Penh,airport,OurAirports
4297,Bogashevo Airport,Tomsk,Russia,TOF,UNTT,56.380298614502,85.208297729492,597,7,N,Asia/Krasnoyarsk,airport,OurAirports
4299,Phetchabun Airport,Phetchabun,Thailand,PHY,VTPB,16.6760005951,101.194999695,450,7,U,Asia/Bangkok,airport,OurAirports
4300,Chumphon Airport,Chumphon,Thailand,CJM,VTSE,10.711199760437012,99.36170196533203,18,7,U,Asia/Bangkok,airport,OurAirports
4301,Jiuzhai Huanglong Airport,Jiuzhaigou,China,JZH,ZUJZ,32.8533333333,103.682222222,11327,8,U,Asia/Shanghai,airport,OurAirports
4302,Jieyang Chaoshan International Airport,Shantou,China,SWA,ZGOW,23.552,116.5033,0,8,U,Asia/Shanghai,airport,OurAirports
4308,Dunhuang Airport,Dunhuang,China,DNH,ZLDH,40.16109848022461,94.80919647216797,0,8,U,Asia/Shanghai,airport,OurAirports
4330,Imam Khomeini International Airport,Tehran,Iran,IKA,OIIE,35.416099548339844,51.152198791503906,3305,3.5,E,Asia/Tehran,airport,OurAirports
4331,Mashhad International Airport,Mashhad,Iran,MHD,OIMM,36.235198974609375,59.64099884033203,3263,3.5,E,Asia/Tehran,airport,OurAirports
4333,Ust-Ilimsk Airport,Ust Ilimsk,Russia,UIK,UIBS,58.13610076904297,102.56500244140625,1339,8,N,Asia/Irkutsk,airport,OurAirports
4352,Norilsk-Alykel Airport,Norilsk,Russia,NSK,UOOO,69.31109619140625,87.33219909667969,574,7,N,Asia/Krasnoyarsk,airport,OurAirports
4357,Atyrau Airport,Atyrau,Kazakhstan,GUW,UATG,47.12189865112305,51.8213996887207,-72,5,U,Asia/Oral,airport,OurAirports
4358,Kzyl-Orda Southwest Airport,Kzyl-Orda,Kazakhstan,KZO,UAOO,44.706902,65.592499,433,6,U,Asia/Qyzylorda,airport,OurAirports
4364,Novy Urengoy Airport,Novy Urengoy,Russia,NUX,USMU,66.06939697265625,76.52030181884766,210,5,N,Asia/Yekaterinburg,airport,OurAirports
4365,Noyabrsk Airport,Noyabrsk,Russia,NOJ,USRO,63.18330001831055,75.2699966430664,446,5,N,Asia/Yekaterinburg,airport,OurAirports
4367,Aktau Airport,Aktau,Kazakhstan,SCO,UATE,43.8601,51.091999,73,5,U,Asia/Oral,airport,OurAirports
4373,Kogalym International Airport,Kogalym,Russia,KGP,USRK,62.190399169921875,74.53379821777344,220,5,N,Asia/Yekaterinburg,airport,OurAirports
4374,Yemelyanovo Airport,Krasnoyarsk,Russia,KJA,UNKL,56.172901,92.493301,942,7,N,Asia/Krasnoyarsk,airport,OurAirports
4375,Sary-Arka Airport,Karaganda,Kazakhstan,KGF,UAKK,49.670799255371094,73.33439636230469,1765,6,U,Asia/Qyzylorda,airport,OurAirports
4377,Uray Airport,Uraj,Russia,URJ,USHU,60.10329818725586,64.82669830322266,190,5,N,Asia/Yekaterinburg,airport,OurAirports
4380,Longjia Airport,Changchun,China,CGQ,ZYCC,43.9962005615,125.684997559,706,8,U,Asia/Shanghai,airport,OurAirports
4381,Niigata Airport,Niigata,Japan,KIJ,RJSN,37.9558982849,139.121002197,29,9,U,Asia/Tokyo,airport,OurAirports
